customer_id,num_late_payments,debt_to_income_ratio,credit_score,default_flag,pd_logistic,credit_risk_score,risk_grade,recommendation,interest_rate
CUST003317,-0.412314653,-0.697317896,649,0,0.2113299906,797,A,Approve,5.00%
CUST003318,1.7303747095,-1.884303198,591,0,0.1819626752,805,A,Approve,5.00%
CUST003319,-0.412314653,-0.837452875,751,0,0.1540823571,811,A,Approve,5.00%
CUST003320,-0.412314653,-1.085794006,574,1,0.176568909,806,A,Approve,5.00%
CUST003321,-0.412314653,0.4513229493,668,0,0.1995945225,800,A,Approve,5.00%
CUST003323,-0.412314653,-0.684653861,717,0,0.171609153,807,A,Approve,5.00%
CUST003324,5.301523647,-0.674681337,445,1,0.4720530881,732,B,Approve,7.00%
CUST003325,-0.412314653,1.1362921271,741,1,0.1590797905,810,A,Approve,5.00%
CUST003326,1.7303747095,-0.053860624,597,1,0.3262948054,768,A,Approve,5.00%
CUST003330,-0.412314653,-0.100947363,731,0,0.1642078448,809,A,Approve,5.00%
CUST003331,-0.412314653,-1.526729032,709,0,0.0874790408,828,A,Approve,5.00%
CUST003332,-0.412314653,2.8544000057,671,0,0.1977869642,801,A,Approve,5.00%
CUST003333,2.444604497,-0.784185807,547,1,0.5898250893,703,B,Approve,7.00%
CUST003336,-0.412314653,-0.613899068,752,0,0.1535897417,812,A,Approve,5.00%
CUST003337,-0.412314653,1.0905059041,675,0,0.195396113,801,A,Approve,5.00%
CUST003338,-0.412314653,-0.926392486,601,0,0.3012977391,775,A,Approve,5.00%
CUST003339,-0.412314653,-1.264922846,728,0,0.0819069273,830,A,Approve,5.00%
CUST003341,-0.412314653,-1.071465572,732,0,0.0807757912,830,A,Approve,5.00%
CUST003342,-0.412314653,-0.284543436,653,0,0.2088180448,798,A,Approve,5.00%
CUST003344,-0.412314653,0.3555435211,690,0,0.186625597,803,A,Approve,5.00%
CUST003345,-0.412314653,-0.757649625,760,0,0.1496951225,813,A,Approve,5.00%
CUST003346,-0.412314653,-1.229564077,689,0,0.0937125801,827,A,Approve,5.00%
CUST003347,-0.412314653,0.9044781285,616,0,0.2601927538,785,A,Approve,5.00%
CUST003348,0.3019151345,-1.006702527,677,0,0.1265345686,818,A,Approve,5.00%
CUST003349,-0.412314653,-1.701605794,660,0,0.1179173898,821,A,Approve,5.00%
CUST003350,-0.412314653,-0.544957359,779,0,0.1407714094,815,A,Approve,5.00%
CUST003351,-0.412314653,-0.274521116,683,0,0.1906802173,802,A,Approve,5.00%
CUST003352,2.444604497,1.7600622846,607,0,0.3133124847,772,A,Approve,5.00%
CUST003353,-0.412314653,0.8651091638,664,0,0.2020238465,799,A,Approve,5.00%
CUST003354,-0.412314653,-0.308228044,774,0,0.1430757037,814,A,Approve,5.00%
CUST003355,-0.412314653,-0.207948478,646,0,0.2389402029,790,A,Approve,5.00%
CUST003356,0.3019151345,-1.40710766,675,0,0.1273734642,818,A,Approve,5.00%
CUST003357,-0.412314653,-1.208182868,729,0,0.0933480026,827,A,Approve,5.00%
CUST003359,0.3019151345,-0.18774033,660,1,0.2560126765,786,A,Approve,5.00%
CUST003360,-0.412314653,-1.185040047,713,0,0.0862781852,828,A,Approve,5.00%
CUST003363,0.3019151345,-1.008107007,656,0,0.135581879,816,A,Approve,5.00%
CUST003364,-0.412314653,-0.171379785,680,0,0.2163325737,796,A,Approve,5.00%
CUST003366,-0.412314653,0.3513890034,687,1,0.1883551021,803,A,Approve,5.00%
CUST003369,-0.412314653,-0.50673838,812,0,0.1263325108,818,A,Approve,5.00%
CUST003370,-0.412314653,-0.303246543,663,0,0.2274382425,793,A,Approve,5.00%
CUST003371,-0.412314653,-0.522167465,706,0,0.1776081474,806,A,Approve,5.00%
CUST003372,-0.412314653,-0.387648486,748,0,0.1758811573,806,A,Approve,5.00%
CUST003373,-0.412314653,0.2505009386,708,0,0.1765053217,806,A,Approve,5.00%
CUST003374,-0.412314653,0.0750657691,702,0,0.179829992,805,A,Approve,5.00%
CUST003375,-0.412314653,-0.170407375,746,0,0.1565648365,811,A,Approve,5.00%
CUST003377,1.016144922,-0.282582906,676,0,0.2406370056,790,A,Approve,5.00%
CUST003378,-0.412314653,-0.33063867,662,1,0.3904867013,752,A,Approve,5.00%
CUST003379,3.1588342845,0.3877829169,562,0,0.3461006342,763,A,Approve,5.00%
CUST003380,-0.412314653,0.0037384808,750,0,0.154576264,811,A,Approve,5.00%
CUST003381,-0.412314653,2.1564803774,642,0,0.2157789501,796,A,Approve,5.00%
CUST003382,0.3019151345,-0.645822843,758,0,0.1919068721,802,A,Approve,5.00%
CUST003383,-0.412314653,-0.126146608,667,1,0.2001997907,800,A,Approve,5.00%
CUST003384,-0.412314653,1.5562185056,650,1,0.210699937,797,A,Approve,5.00%
CUST003385,-0.412314653,0.970313068,666,0,0.2008064339,800,A,Approve,5.00%
CUST003386,-0.412314653,2.0064845792,647,0,0.2125942319,797,A,Approve,5.00%
CUST003387,-0.412314653,-1.35936978,687,0,0.0943573801,826,A,Approve,5.00%
CUST003388,0.3019151345,-0.517631053,694,0,0.2322827289,792,A,Approve,5.00%
CUST003389,-0.412314653,-1.128795848,669,1,0.2188160983,795,A,Approve,5.00%
CUST003390,-0.412314653,1.7048400599,663,0,0.2026346166,799,A,Approve,5.00%
CUST003392,0.3019151345,-1.208942658,668,0,0.1303470724,817,A,Approve,5.00%
CUST003394,-0.412314653,-0.596558011,642,0,0.2157789501,796,A,Approve,5.00%
CUST003396,-0.412314653,2.2152976264,541,0,0.6274409595,693,C,Review,9.00%
CUST003397,0.3019151345,-1.190691901,716,0,0.1111009764,822,A,Approve,5.00%
CUST003401,-0.412314653,0.0382807722,368,1,0.8511452122,637,D,Decline,12.00%
CUST003402,-0.412314653,0.4587306448,468,1,0.6894425375,678,C,Review,9.00%
CUST003403,3.1588342845,1.5370392863,450,0,0.6230140717,694,C,Review,9.00%
CUST003406,-0.412314653,1.6176299479,768,0,0.1458822392,814,A,Approve,5.00%
CUST003409,3.1588342845,-0.646125707,481,0,0.4183164365,745,B,Approve,7.00%
CUST003410,-0.412314653,-0.778175195,647,0,0.2125942319,797,A,Approve,5.00%
CUST003411,1.016144922,-0.210255423,659,0,0.2525882177,787,A,Approve,5.00%
CUST003412,-0.412314653,-0.420063138,748,0,0.1555679582,811,A,Approve,5.00%
CUST003413,1.7303747095,0.1992748408,561,0,0.3569209439,761,A,Approve,5.00%
CUST003414,-0.412314653,1.1111590701,636,0,0.2458898591,789,A,Approve,5.00%
CUST003415,-0.412314653,-0.55600107,680,0,0.1924384076,802,A,Approve,5.00%
CUST003416,-0.412314653,-0.193399878,645,0,0.4059020689,749,B,Approve,7.00%
CUST003417,-0.412314653,-1.120456725,728,0,0.0819069273,830,A,Approve,5.00%
CUST003418,-0.412314653,-1.451529064,766,0,0.0717227831,832,A,Approve,5.00%
CUST003419,-0.412314653,-0.705913265,685,0,0.1895149277,803,A,Approve,5.00%
CUST003420,-0.412314653,-0.321285276,718,0,0.1710718349,807,A,Approve,5.00%
CUST003421,-0.412314653,1.15341962,716,0,0.1721478084,807,A,Approve,5.00%
CUST003423,-0.412314653,-1.355367554,662,0,0.1027583074,824,A,Approve,5.00%
CUST003427,-0.412314653,-0.345532409,709,0,0.1759559296,806,A,Approve,5.00%
CUST003428,-0.412314653,-1.208061922,591,0,0.1478986009,813,A,Approve,5.00%
CUST003430,-0.412314653,1.2270184444,684,0,0.1900968892,802,A,Approve,5.00%
CUST003433,-0.412314653,-0.32770243,695,0,0.2068639174,798,A,Approve,5.00%
CUST003434,0.3019151345,1.6227002243,781,0,0.1787692842,805,A,Approve,5.00%
CUST003435,-0.412314653,-0.305016135,755,0,0.1521196285,812,A,Approve,5.00%
CUST003436,0.3019151345,-0.728892834,576,0,0.3882301854,753,A,Approve,5.00%
CUST003438,-0.412314653,0.5637048002,700,0,0.1809490261,805,A,Approve,5.00%
CUST003439,1.016144922,0.6288117937,632,1,0.2723608857,782,A,Approve,5.00%
CUST003441,-0.412314653,1.3862468121,720,0,0.1700012055,807,A,Approve,5.00%
CUST003442,4.5872938595,-0.556940667,475,0,0.4132203857,747,B,Approve,7.00%
CUST003443,-0.412314653,0.075185135,720,1,0.1700012055,807,A,Approve,5.00%
CUST003445,-0.412314653,0.412212736,684,0,0.1900968892,802,A,Approve,5.00%
CUST003446,-0.412314653,1.1587255546,620,1,0.2302004184,792,A,Approve,5.00%
CUST003448,-0.412314653,-0.944192342,599,0,0.2727663287,782,A,Approve,5.00%
CUST003450,-0.412314653,-0.896037593,785,1,0.1380473062,815,A,Approve,5.00%
CUST003451,-0.412314653,-0.825729753,692,1,0.1854794073,804,A,Approve,5.00%
CUST003452,-0.412314653,-0.175549281,635,0,0.2202954083,795,A,Approve,5.00%
CUST003453,-0.412314653,1.1272330279,784,1,0.1384982286,815,A,Approve,5.00%
CUST003456,-0.412314653,1.4367966711,728,0,0.1871222695,803,A,Approve,5.00%
CUST003457,-0.412314653,-0.477102334,681,0,0.2156916845,796,A,Approve,5.00%
CUST003458,-0.412314653,-1.22842017,744,0,0.0774674068,831,A,Approve,5.00%
CUST003459,-0.412314653,-1.410942234,721,0,0.0839211723,829,A,Approve,5.00%
CUST003461,0.3019151345,-0.210918978,685,0,0.2384117663,790,A,Approve,5.00%
CUST003464,1.7303747095,-0.340978699,594,0,0.3620303191,759,A,Approve,5.00%
CUST003465,-0.412314653,-0.15266969,747,1,0.1560657486,811,A,Approve,5.00%
CUST003467,-0.412314653,0.272137826,680,1,0.1924384076,802,A,Approve,5.00%
CUST003469,-0.412314653,-0.586744254,757,0,0.1511459817,812,A,Approve,5.00%
CUST003470,-0.412314653,-1.660711273,724,0,0.0830524719,829,A,Approve,5.00%
CUST003472,-0.412314653,-1.511131392,760,0,0.0732493187,832,A,Approve,5.00%
CUST003473,-0.412314653,0.5588311651,750,1,0.154576264,811,A,Approve,5.00%
CUST003474,-0.412314653,-0.754484157,756,0,0.1516321633,812,A,Approve,5.00%
CUST003475,-0.412314653,-1.508105682,681,1,0.0963156814,826,A,Approve,5.00%
CUST003478,-0.412314653,-0.743886687,687,0,0.1883551021,803,A,Approve,5.00%
CUST003481,-0.412314653,0.874636995,710,0,0.1754078833,806,A,Approve,5.00%
CUST003482,1.016144922,-0.175613681,585,1,0.3412484598,765,A,Approve,5.00%
CUST003483,-0.412314653,-0.180258374,686,0,0.3690971092,758,A,Approve,5.00%
CUST003486,-0.412314653,-1.528778396,661,0,0.1031077493,824,A,Approve,5.00%
CUST003491,-0.412314653,-0.932054629,659,1,0.2050914613,799,A,Approve,5.00%
CUST003493,-0.412314653,-1.2075165,758,0,0.0737647789,832,A,Approve,5.00%
CUST003495,-0.412314653,0.4272217139,731,0,0.1642078448,809,A,Approve,5.00%
CUST003496,1.016144922,0.1759579596,646,0,0.291402272,777,A,Approve,5.00%
CUST003497,0.3019151345,-0.096427233,617,0,0.3192994822,770,A,Approve,5.00%
CUST003498,-0.412314653,-0.014575118,679,0,0.1930272084,802,A,Approve,5.00%
CUST003499,-0.412314653,1.3748252371,642,1,0.4086427329,748,B,Approve,7.00%
CUST003500,-0.412314653,-1.422649477,715,0,0.0856833717,829,A,Approve,5.00%
CUST003501,-0.412314653,-1.181035386,706,0,0.0883895784,828,A,Approve,5.00%
CUST003502,-0.412314653,0.4860324817,686,0,0.1889343323,803,A,Approve,5.00%
CUST003503,-0.412314653,0.5764140775,665,0,0.2014144524,800,A,Approve,5.00%
CUST003504,-0.412314653,0.4483324982,677,0,0.1942089193,801,A,Approve,5.00%
CUST003505,-0.412314653,-0.523489945,690,0,0.186625597,803,A,Approve,5.00%
CUST003506,-0.412314653,1.1753634321,750,0,0.154576264,811,A,Approve,5.00%
CUST003507,-0.412314653,0.3267567795,668,0,0.1995945225,800,A,Approve,5.00%
CUST003508,-0.412314653,1.4432201698,658,0,0.2057091148,799,A,Approve,5.00%
CUST003509,-0.412314653,-0.033012755,767,0,0.3009816628,775,A,Approve,5.00%
CUST003513,-0.412314653,-0.925783805,635,1,0.3660472317,758,A,Approve,5.00%
CUST003514,-0.412314653,-0.867114232,618,0,0.2587384677,785,A,Approve,5.00%
CUST003515,-0.412314653,-0.377173574,686,1,0.1889343323,803,A,Approve,5.00%
CUST003516,0.3019151345,-0.124962095,721,0,0.2145616725,796,A,Approve,5.00%
CUST003517,0.3019151345,1.9754572319,655,0,0.2596333498,785,A,Approve,5.00%
CUST003518,-0.412314653,0.0178065884,702,0,0.179829992,805,A,Approve,5.00%
CUST003519,0.3019151345,-1.060161134,688,0,0.1220047414,819,A,Approve,5.00%
CUST003520,1.7303747095,1.8719004955,604,0,0.3204984545,770,A,Approve,5.00%
CUST003521,-0.412314653,1.0921732038,777,0,0.1416893809,815,A,Approve,5.00%
CUST003522,-0.412314653,0.6963592283,723,0,0.1684052612,808,A,Approve,5.00%
CUST003523,-0.412314653,0.1702829259,755,0,0.1521196285,812,A,Approve,5.00%
CUST003526,-0.412314653,0.7327071129,706,0,0.1776081474,806,A,Approve,5.00%
CUST003527,-0.412314653,-0.509092951,730,0,0.1859737269,804,A,Approve,5.00%
CUST003528,-0.412314653,-1.262036031,705,0,0.0886949879,828,A,Approve,5.00%
CUST003530,-0.412314653,-1.264456142,622,1,0.2140242847,796,A,Approve,5.00%
CUST003531,-0.412314653,-1.514599618,641,0,0.125604134,819,A,Approve,5.00%
CUST003533,-0.412314653,-0.356171274,686,0,0.1889343323,803,A,Approve,5.00%
CUST003534,-0.412314653,0.8122011679,710,0,0.1754078833,806,A,Approve,5.00%
CUST003535,0.3019151345,-1.086225966,713,0,0.1122271474,822,A,Approve,5.00%
CUST003536,-0.412314653,-1.668881613,684,0,0.0953320324,826,A,Approve,5.00%
CUST003537,2.444604497,-1.636202555,623,0,0.1616435348,810,A,Approve,5.00%
CUST003538,-0.412314653,-1.071550179,655,0,0.1052265558,824,A,Approve,5.00%
CUST003540,5.301523647,-1.414778739,410,1,0.4470458795,738,B,Approve,7.00%
CUST003541,0.3019151345,1.7244521565,604,0,0.3300860454,767,A,Approve,5.00%
CUST003542,1.7303747095,-0.579540824,656,0,0.2792328219,780,A,Approve,5.00%
CUST003545,-0.412314653,-0.041799376,642,0,0.2157789501,796,A,Approve,5.00%
CUST003546,0.3019151345,0.0209871152,573,1,0.3565247564,761,A,Approve,5.00%
CUST003547,-0.412314653,-1.082925614,704,0,0.0890013496,828,A,Approve,5.00%
CUST003548,-0.412314653,-0.388884134,762,0,0.3049776111,774,A,Approve,5.00%
CUST003551,2.444604497,-1.696855407,615,0,0.1657884055,809,A,Approve,5.00%
CUST003553,-0.412314653,0.211329661,701,0,0.1803888323,805,A,Approve,5.00%
CUST003554,1.7303747095,-0.100014058,570,1,0.3491419835,763,A,Approve,5.00%
CUST003555,-0.412314653,-0.91663763,678,1,0.3761746131,756,A,Approve,5.00%
CUST003556,-0.412314653,-0.728017042,599,1,0.4339142274,742,B,Approve,7.00%
CUST003557,-0.412314653,-0.060097609,597,0,0.2742702875,781,A,Approve,5.00%
CUST003558,-0.412314653,0.9998386984,640,0,0.2170624814,796,A,Approve,5.00%
CUST003559,-0.412314653,-0.039088174,656,0,0.2069485538,798,A,Approve,5.00%
CUST003563,-0.412314653,0.5896667015,679,0,0.1930272084,802,A,Approve,5.00%
CUST003566,-0.412314653,0.6914245815,671,1,0.1977869642,801,A,Approve,5.00%
CUST003567,0.3019151345,0.7490928664,703,0,0.2530425884,787,A,Approve,5.00%
CUST003569,1.7303747095,-0.784470877,635,0,0.2955044554,776,A,Approve,5.00%
CUST003571,-0.412314653,-0.587198601,800,0,0.1314304567,817,A,Approve,5.00%
CUST003572,-0.412314653,2.4084045577,767,0,0.1463544085,813,A,Approve,5.00%
CUST003573,-0.412314653,-0.841918832,709,0,0.1759559296,806,A,Approve,5.00%
CUST003575,-0.412314653,1.1011536327,727,0,0.1662959517,808,A,Approve,5.00%
CUST003576,-0.412314653,-0.235336953,631,0,0.222906521,794,A,Approve,5.00%
CUST003577,-0.412314653,0.0253628814,627,0,0.2255396303,794,A,Approve,5.00%
CUST003579,-0.412314653,-0.344623624,716,0,0.1721478084,807,A,Approve,5.00%
CUST003580,-0.412314653,-1.432575649,611,0,0.1386119986,815,A,Approve,5.00%
CUST003581,-0.412314653,0.1757493196,671,0,0.1977869642,801,A,Approve,5.00%
CUST003582,-0.412314653,1.1083297513,718,0,0.1710718349,807,A,Approve,5.00%
CUST003584,-0.412314653,0.0483706706,698,1,0.1820734779,804,A,Approve,5.00%
CUST003586,-0.412314653,-1.012193464,713,0,0.0862781852,828,A,Approve,5.00%
CUST003588,-0.412314653,0.4542102729,687,0,0.1883551021,803,A,Approve,5.00%
CUST003590,-0.412314653,-0.884678103,689,0,0.1872007352,803,A,Approve,5.00%
CUST003591,-0.412314653,0.0059087195,730,0,0.1647278882,809,A,Approve,5.00%
CUST003592,-0.412314653,0.802071048,707,0,0.1770560607,806,A,Approve,5.00%
CUST003593,-0.412314653,0.1298241574,706,0,0.1776081474,806,A,Approve,5.00%
CUST003594,-0.412314653,-0.895553897,755,0,0.1720743164,807,A,Approve,5.00%
CUST003596,-0.412314653,0.72326539,676,0,0.1948018305,801,A,Approve,5.00%
CUST003597,-0.412314653,-0.409914874,630,0,0.2235627371,794,A,Approve,5.00%
CUST003598,-0.412314653,0.0135211265,650,0,0.210699937,797,A,Approve,5.00%
CUST003599,-0.412314653,1.7460037377,819,0,0.1234374874,819,A,Approve,5.00%
CUST003600,-0.412314653,-0.306745734,563,1,0.3006100861,775,A,Approve,5.00%
CUST003602,-0.412314653,0.0560936885,738,0,0.1606044269,810,A,Approve,5.00%
CUST003604,-0.412314653,1.3139220246,703,0,0.3542460598,761,A,Approve,5.00%
CUST003605,-0.412314653,0.1484797989,725,1,0.1673479511,808,A,Approve,5.00%
CUST003607,1.7303747095,0.5375763611,536,0,0.3789179179,755,A,Approve,5.00%
CUST003608,-0.412314653,0.1322493014,756,0,0.1516321633,812,A,Approve,5.00%
CUST003610,-0.412314653,0.5706407563,649,1,0.236881778,791,A,Approve,5.00%
CUST003611,-0.412314653,-0.304964417,737,0,0.1611152582,810,A,Approve,5.00%
CUST003613,-0.412314653,0.9614311175,749,0,0.1550714639,811,A,Approve,5.00%
CUST003614,-0.412314653,-1.559623126,786,1,0.0668440695,833,A,Approve,5.00%
CUST003615,-0.412314653,1.2859703503,747,0,0.1560657486,811,A,Approve,5.00%
CUST003617,0.3019151345,-0.863724113,668,0,0.2788854717,780,A,Approve,5.00%
CUST003619,-0.412314653,-0.645249194,744,1,0.1575669108,811,A,Approve,5.00%
CUST003622,0.3019151345,-1.253608336,568,0,0.2022357054,799,A,Approve,5.00%
CUST003623,0.3019151345,-1.22993314,671,0,0.129065507,818,A,Approve,5.00%
CUST003625,-0.412314653,0.4425128142,688,0,0.1877772367,803,A,Approve,5.00%
CUST003626,-0.412314653,-0.463984524,685,0,0.1895149277,803,A,Approve,5.00%
CUST003628,-0.412314653,-0.59339636,652,1,0.2094439642,798,A,Approve,5.00%
CUST003630,-0.412314653,-0.421053022,723,0,0.1684052612,808,A,Approve,5.00%
CUST003634,-0.412314653,-0.732407432,614,1,0.6781467822,680,C,Review,9.00%
CUST003635,-0.412314653,-0.307036389,675,1,0.195396113,801,A,Approve,5.00%
CUST003636,-0.412314653,-0.40688059,730,0,0.1647278882,809,A,Approve,5.00%
CUST003637,2.444604497,-0.714167479,411,1,0.8000375538,650,C,Review,9.00%
CUST003638,-0.412314653,0.1726251098,700,0,0.1809490261,805,A,Approve,5.00%
CUST003640,-0.412314653,0.3004385385,675,0,0.195396113,801,A,Approve,5.00%
CUST003645,-0.412314653,0.8434038427,582,0,0.3166473452,771,A,Approve,5.00%
CUST003646,-0.412314653,0.9698755745,753,0,0.1530984161,812,A,Approve,5.00%
CUST003648,-0.412314653,-0.385438856,668,0,0.4204569598,745,B,Approve,7.00%
CUST003649,3.873064072,1.0464038246,522,0,0.3759694544,756,A,Approve,5.00%
CUST003650,-0.412314653,-1.667158034,685,0,0.1084269085,823,A,Approve,5.00%
CUST003651,-0.412314653,0.2817240443,513,1,0.5148852685,721,B,Approve,7.00%
CUST003653,-0.412314653,1.2019831849,703,0,0.1792725043,805,A,Approve,5.00%
CUST003654,1.016144922,0.1513930739,687,0,0.2331125633,792,A,Approve,5.00%
CUST003655,-0.412314653,-1.442731465,626,0,0.1160163345,821,A,Approve,5.00%
CUST003657,0.3019151345,-0.870779432,656,1,0.258906562,785,A,Approve,5.00%
CUST003658,1.7303747095,0.5711403491,557,0,0.5859485001,704,B,Approve,7.00%
CUST003661,2.444604497,-0.309503267,442,1,0.6351742251,691,C,Review,9.00%
CUST003663,-0.412314653,0.9856887747,687,0,0.1883551021,803,A,Approve,5.00%
CUST003664,-0.412314653,-0.635202684,730,0,0.1647278882,809,A,Approve,5.00%
CUST003665,3.1588342845,3.8421859198,555,0,0.3521200694,762,A,Approve,5.00%
CUST003666,-0.412314653,-0.729365724,690,0,0.186625597,803,A,Approve,5.00%
CUST003667,-0.412314653,1.5006985844,634,0,0.2209461231,795,A,Approve,5.00%
CUST003669,-0.412314653,0.6953803816,701,1,0.2031632525,799,A,Approve,5.00%
CUST003670,-0.412314653,-1.385247449,682,0,0.095986795,826,A,Approve,5.00%
CUST003671,-0.412314653,-0.728328534,657,1,0.3469509956,763,A,Approve,5.00%
CUST003673,-0.412314653,-1.224742624,757,0,0.0847580994,829,A,Approve,5.00%
CUST003674,-0.412314653,-0.332372034,694,0,0.1843386618,804,A,Approve,5.00%
CUST003676,0.3019151345,-0.543578577,633,0,0.2759544379,781,A,Approve,5.00%
CUST003677,0.3019151345,0.2905404296,692,1,0.2336351836,792,A,Approve,5.00%
CUST003679,-0.412314653,-1.197804451,750,0,0.0758601607,831,A,Approve,5.00%
CUST003680,-0.412314653,0.830391128,672,0,0.1971871922,801,A,Approve,5.00%
CUST003681,-0.412314653,-0.755200597,736,0,0.1616274015,810,A,Approve,5.00%
CUST003682,-0.412314653,-0.954966602,653,0,0.2088180448,798,A,Approve,5.00%
CUST003683,-0.412314653,-1.234856799,647,0,0.108111334,823,A,Approve,5.00%
CUST003684,-0.412314653,2.4624352909,678,0,0.1936173788,802,A,Approve,5.00%
CUST003689,-0.412314653,2.4396389356,682,1,0.1912649126,802,A,Approve,5.00%
CUST003691,-0.412314653,1.1138306645,689,1,0.1872007352,803,A,Approve,5.00%
CUST003694,-0.412314653,-0.678754789,645,0,0.2138639855,797,A,Approve,5.00%
CUST003695,-0.412314653,-0.940193825,703,0,0.1792725043,805,A,Approve,5.00%
CUST003696,0.3019151345,-1.250109651,708,0,0.1141262603,821,A,Approve,5.00%
CUST003697,-0.412314653,-0.263749197,700,0,0.1809490261,805,A,Approve,5.00%
CUST003700,-0.412314653,0.261294712,661,0,0.2038602856,799,A,Approve,5.00%
CUST003703,-0.412314653,-0.647051728,647,0,0.2125942319,797,A,Approve,5.00%
CUST003704,-0.412314653,0.5878170919,670,0,0.3833053772,754,A,Approve,5.00%
CUST003705,0.3019151345,1.9135468324,726,0,0.2113900776,797,A,Approve,5.00%
CUST003706,-0.412314653,-0.964478429,558,0,0.3046032509,774,A,Approve,5.00%
CUST003707,-0.412314653,-0.460631311,701,0,0.1803888323,805,A,Approve,5.00%
CUST003709,-0.412314653,0.5100344434,715,0,0.1726878021,807,A,Approve,5.00%
CUST003710,-0.412314653,2.1178255598,709,1,0.1759559296,806,A,Approve,5.00%
CUST003712,-0.412314653,-0.394953143,686,0,0.1889343323,803,A,Approve,5.00%
CUST003714,0.3019151345,-0.981349084,721,0,0.4069019736,748,B,Approve,7.00%
CUST003715,1.016144922,1.6798803352,691,1,0.2304173465,792,A,Approve,5.00%
CUST003716,0.3019151345,0.4864241738,672,1,0.2474591624,788,A,Approve,5.00%
CUST003717,-0.412314653,0.3741758334,710,0,0.1977051405,801,A,Approve,5.00%
CUST003719,0.3019151345,-0.661076345,616,1,0.3201225708,770,A,Approve,5.00%
CUST003720,0.3019151345,-1.234781216,705,0,0.11527912,821,A,Approve,5.00%
CUST003722,-0.412314653,-0.263097003,661,0,0.2038602856,799,A,Approve,5.00%
CUST003724,-0.412314653,0.6752431228,693,0,0.2081084914,798,A,Approve,5.00%
