customer_id,employment_status,education,home_ownership,application_date,age,employment_years,monthly_income,annual_income,num_dependents,credit_history_years,num_credit_accounts,num_late_payments,credit_utilization,previous_defaults,loan_amount,loan_term_months,loan_purpose,interest_rate,monthly_payment,existing_monthly_debt,total_monthly_debt,debt_to_income_ratio,credit_score,default_flag,risk_rating
CUST003072,Full-time,Bachelors,Own,15SEP2024,42,15,3300,39600,1,6,2,0,21.261214169,0,79000,36,Other,0.0818918213,2482.4732669,781.39761678,3263.8708837,98.905178293,714,0,Good
CUST003073,Full-time,Bachelors,Mortgage,18JAN2024,23,0,5500,66000,2,5,4,3,41.225390172,0,58000,36,Home Improvement,0.1718380853,2073.1678458,789.09724806,2862.2650939,52.041183525,531,0,Very Poor
CUST003075,Full-time,Doctorate,Own,22NOV2023,46,11,7900,94800,0,2,4,1,48.555213977,0,32000,36,Home Improvement,0.142832821,1098.092113,2563.6709261,3661.7630391,46.351430875,590,0,Very Poor
CUST003076,Full-time,High School,Mortgage,23DEC2023,50,5,1700,20400,0,5,1,0,60.30941787,0,9000,36,Debt Consolidation,0.1404641268,307.80158668,125.84178984,433.64337652,25.508433913,630,0,Poor
CUST003077,Full-time,Doctorate,Rent,27JUN2024,33,2,8500,102000,2,4,5,0,29.11287747,0,179000,36,Other,0.0936693162,5722.7700492,2192.6250369,7915.3950861,93.122295131,680,0,Fair
CUST003079,Retired,High School,Mortgage,09NOV2023,48,9,1100,13200,0,6,2,0,36.008186249,0,25000,48,Personal,0.1040122794,638.89262575,263.22136222,902.11398798,82.010362543,737,0,Good
CUST003080,Self-employed,Masters,Own,27NOV2024,70,15,6400,76800,1,9,2,1,70.421241465,0,77000,48,Home Improvement,0.1756318622,2244.3373392,1398.8036254,3643.1409646,56.924077572,552,0,Very Poor
CUST003081,Full-time,Bachelors,Mortgage,31MAR2024,18,0,4900,58800,4,0,3,0,38.352211027,0,45000,48,Medical,0.1075283165,1157.6544484,526.84344227,1684.4978906,34.377507972,652,0,Fair
CUST003084,Full-time,High School,Rent,28DEC2024,49,18,1700,20400,2,4,3,0,20.647081144,0,40000,48,Other,0.0809706217,978.34036719,309.30021016,1287.6405773,75.743563373,722,1,Good
CUST003086,Part-time,High School,Mortgage,10JUL2024,59,8,1000,12000,2,6,1,0,59.229164166,0,23000,48,Home Improvement,0.1388437462,627.17574345,117.93524001,745.11098346,74.511098346,597,1,Very Poor
CUST003088,Full-time,Doctorate,Rent,12MAR2025,39,9,6400,76800,2,7,1,0,22.889594541,0,113000,48,Debt Consolidation,0.0843343918,2781.7086421,502.58465434,3284.2932964,51.317082756,764,1,Excellent
CUST003090,Self-employed,Bachelors,Own,15NOV2024,56,13,4500,54000,0,7,1,0,27.592794818,0,60000,48,Debt Consolidation,0.0913891922,1497.0634966,2518.9955538,4016.0590505,89.245756677,719,0,Good
CUST003091,Part-time,High School,Rent,02FEB2024,43,17,2000,24000,2,5,2,0,42.709766844,0,50000,24,Debt Consolidation,0.1140646503,2339.8387053,600.41465558,2940.2533609,147.01266804,727,0,Good
CUST003092,Part-time,Doctorate,Own,30SEP2024,41,10,6100,73200,0,1,7,2,11.444020292,0,117000,36,Medical,0.1071660304,3814.7468429,597.21471341,4411.9615563,72.327238629,659,0,Fair
CUST003096,Full-time,High School,Own,16JUN2025,61,13,2800,33600,2,8,1,4,26.352825352,0,85000,24,Home Improvement,0.169529238,4200.670003,508.30110461,4708.9711076,168.17753956,602,1,Poor
CUST003097,Full-time,Bachelors,Mortgage,14DEC2024,42,8,4200,50400,1,4,3,0,41.702890063,0,134000,24,Home Improvement,0.1125543351,6261.3534251,2395.2035662,8656.5569914,206.10849979,687,1,Fair
CUST003098,Full-time,High School,Own,13DEC2024,55,13,3200,38400,0,2,5,0,45.12291789,0,78000,36,Home Improvement,0.1176843768,2582.0979354,664.39576176,3246.4936972,101.45292804,658,1,Fair
CUST003101,Self-employed,Masters,Own,05AUG2024,52,9,4000,48000,0,4,4,0,47.595612768,0,142000,48,Debt Consolidation,0.1213934192,3749.1270227,948.63763124,4697.7646539,117.44411635,647,1,Poor
CUST003103,Full-time,Masters,Rent,29JUN2025,39,6,5100,61200,2,7,4,0,21.979870869,0,59000,36,Medical,0.0829698063,1856.9394016,146.13676418,2003.0761658,39.276003251,739,0,Good
CUST003104,Full-time,Bachelors,Own,06JAN2024,46,6,2700,32400,1,4,1,0,19.576358531,0,93000,36,Auto,0.0793645378,2911.556451,284.34688119,3195.9033322,118.36679008,669,0,Fair
CUST003105,Full-time,Masters,Mortgage,22DEC2024,26,3,6700,80400,0,4,2,0,40.537538156,0,165000,36,Medical,0.1108063072,5408.1908245,1385.4063553,6793.5971797,101.39697283,700,0,Good
CUST003106,Full-time,High School,Rent,31OCT2023,48,16,2100,25200,1,5,4,0,9.4706174732,0,40000,48,Debt Consolidation,0.0642059262,947.13384791,666.13064644,1613.2644943,76.822118778,691,0,Fair
CUST003112,Full-time,Doctorate,Mortgage,18OCT2023,50,19,4300,51600,0,7,5,0,39.107166196,0,124000,48,Debt Consolidation,0.1086607493,3196.7860615,1802.6585226,4999.444584,116.26615312,639,0,Poor
CUST003113,Full-time,Bachelors,Own,01DEC2023,51,10,4400,52800,0,4,3,2,6.8212087181,0,68000,48,Debt Consolidation,0.1002318131,1725.4127948,1307.5438322,3032.9566271,68.930832433,674,0,Fair
CUST003114,Part-time,Bachelors,Mortgage,20DEC2023,22,3,1900,22800,0,4,2,0,22.530598123,0,52000,48,Home Improvement,0.0837958972,1278.7577156,20.530834993,1299.2885506,68.383607925,693,0,Fair
CUST003116,Full-time,Doctorate,Own,08DEC2024,56,8,6500,78000,0,2,1,0,55.62964303,0,172000,48,Other,0.1334444645,4643.7882295,2074.5714942,6718.3597237,103.35938036,588,0,Very Poor
CUST003117,Full-time,Doctorate,Rent,26JAN2024,35,3,5900,70800,0,4,2,0,33.472943889,0,100000,48,Other,0.1002094158,2537.264169,1517.8585987,4055.1227676,68.730894367,750,0,Excellent
CUST003118,Full-time,High School,Mortgage,13JAN2025,45,11,2700,32400,3,8,2,3,32.563823205,0,71000,36,Debt Consolidation,0.1588457348,2492.1052039,479.90517674,2972.0103806,110.07445854,644,0,Poor
CUST003119,Full-time,High School,Rent,10FEB2024,24,2,3000,36000,5,5,3,1,26.544207366,0,95000,48,Other,0.109816311,2454.4772876,583.47923125,3037.9565189,101.2652173,651,0,Fair
CUST003120,Self-employed,Bachelors,Rent,03DEC2023,57,12,4500,54000,1,5,1,1,32.224268063,0,31000,48,Other,0.1183364021,813.81907659,743.83130962,1557.6503862,34.614453027,661,0,Fair
CUST003123,Full-time,High School,Rent,01DEC2024,25,2,2700,32400,0,4,2,0,9.7224435808,0,42000,24,Debt Consolidation,0.0645836654,1870.1523446,738.73533993,2608.8876845,96.625469798,695,0,Fair
CUST003125,Full-time,Bachelors,Rent,08OCT2024,22,0,3500,42000,2,4,1,0,32.911725078,0,11000,36,Other,0.0993675876,354.61254339,494.35991191,848.9724553,24.256355866,661,0,Fair
CUST003126,Full-time,High School,Own,15APR2025,51,8,1500,18000,0,3,3,2,27.364095269,0,33000,48,Medical,0.1310461429,887.02177456,476.17807356,1363.1998481,90.879989874,601,0,Poor
CUST003127,Unemployed,Masters,Rent,06SEP2025,32,0,1100,13200,2,4,2,0,16.593738383,0,16000,36,Home Improvement,0.0748906076,497.61910961,232.73269256,730.35180217,66.395618379,717,0,Good
CUST003129,Full-time,Masters,Own,25JAN2024,20,3,5500,66000,3,2,2,6,32.725304358,0,100000,24,Debt Consolidation,0.2190879565,5183.3126325,691.11435922,5874.4269917,106.80776349,485,0,Very Poor
CUST003130,Full-time,Doctorate,Rent,19JUN2025,33,7,9900,118800,3,3,4,0,3.5790485444,0,71000,24,Debt Consolidation,0.0553685728,3131.9672707,522.08686196,3654.0541327,36.909637704,708,0,Good
CUST003132,Full-time,Bachelors,Mortgage,27AUG2024,18,1,5400,64800,1,0,1,0,34.085250897,0,131000,48,Debt Consolidation,0.1011278763,3329.5986198,125.97973535,3455.5783552,63.992191762,644,0,Poor
CUST003133,Unemployed,Bachelors,Rent,13MAR2024,30,1,500,6000,2,6,6,0,53.94679964,0,5000,24,Home Improvement,0.1309201995,237.92528217,51.490402954,289.41568512,57.883137024,612,1,Poor
CUST003134,Self-employed,High School,Rent,08NOV2023,35,3,3700,44400,6,8,4,0,43.488644735,0,8000,36,Home Improvement,0.1152329671,263.89669833,1411.5606984,1675.4573967,45.282632344,723,0,Good
CUST003135,Full-time,Bachelors,Own,25JUN2024,18,1,4600,55200,4,0,4,1,16.238950475,0,94000,48,Auto,0.0943584257,2358.6959342,1571.8512727,3930.5472069,85.44667841,717,0,Good
CUST003136,Part-time,High School,Mortgage,23NOV2024,37,13,1100,13200,2,5,1,0,18.898199869,0,32000,48,Personal,0.0783472998,778.73339398,237.51278266,1016.2461766,92.386016059,733,0,Good
CUST003138,Part-time,High School,Rent,13FEB2025,29,9,1100,13200,1,6,2,0,15.8949156,0,9000,36,Home Improvement,0.0738423734,279.47771511,133.4505466,412.92826171,37.538932883,785,1,Excellent
CUST003139,Full-time,Masters,Rent,12JUL2025,27,4,5400,64800,2,7,3,0,16.589052144,0,94000,36,Debt Consolidation,0.0748835782,2923.4819254,2677.2480592,5600.7299846,103.71722194,718,0,Good
CUST003140,Self-employed,High School,Rent,08JAN2025,27,5,3900,46800,1,9,5,1,56.909997534,1,49000,36,Auto,0.1553649963,1711.5029064,485.82054385,2197.3234502,56.341626929,484,1,Very Poor
CUST003142,Full-time,High School,Rent,21MAR2024,58,9,3400,40800,5,9,2,0,14.954229109,0,80000,36,Debt Consolidation,0.0724313437,2479.070652,471.98549683,2951.0561489,86.795769084,747,0,Good
CUST003143,Full-time,Bachelors,Rent,29JUL2024,19,1,3800,45600,2,1,3,0,26.950179839,0,99000,36,Other,0.0904252698,3150.1333665,125.16672386,3275.3000904,86.192107642,685,0,Fair
CUST003144,Full-time,Bachelors,Mortgage,21MAY2025,69,14,4100,49200,2,4,1,0,71.228605951,0,70000,48,Home Improvement,0.1568429089,1972.5195268,172.56810312,2145.08763,52.319210487,580,1,Very Poor
CUST003145,Full-time,Bachelors,Mortgage,21MAR2025,37,11,3500,42000,1,4,2,0,22.363599207,0,95000,24,Auto,0.0835453988,4311.9704798,970.75742344,5282.7279032,150.93508295,703,1,Good
CUST003146,Retired,Bachelors,Mortgage,04DEC2024,40,20,1800,21600,1,2,8,1,41.482987782,0,59000,36,Other,0.1322244817,1994.2706071,554.44586236,2548.7164695,141.59535942,621,0,Poor
CUST003147,Self-employed,Doctorate,Rent,15OCT2024,45,19,9100,109200,1,2,4,0,5.96125653,0,151000,48,Home Improvement,0.0589418848,3538.9186621,343.66351467,3882.5821768,42.665738207,732,0,Good
CUST003149,Full-time,Bachelors,Mortgage,19MAY2024,38,18,2900,34800,1,9,4,0,26.294101202,0,91000,36,Debt Consolidation,0.0894411518,2891.4093875,1330.1877439,4221.5971314,145.57231488,723,0,Good
CUST003150,Full-time,High School,Rent,01SEP2025,32,10,2400,28800,0,6,3,0,21.379102067,0,8000,36,Personal,0.0820686531,251.45507351,794.83281106,1046.2878846,43.595328524,758,0,Excellent
CUST003151,Full-time,Masters,Mortgage,27DEC2023,30,3,6900,82800,0,5,2,0,12.327825827,0,230000,36,Home Improvement,0.0684917387,7085.8822134,1905.2607926,8991.143006,130.30642038,719,0,Good
CUST003152,Full-time,Doctorate,Rent,16APR2025,40,13,6900,82800,0,3,4,0,26.265295258,0,184000,48,Personal,0.0893979429,4573.5894619,1172.940524,5746.5299859,83.283043274,686,0,Fair
CUST003153,Full-time,High School,Mortgage,01AUG2025,58,2,1600,19200,0,2,1,0,28.886136854,0,30000,24,Other,0.0933292053,1375.1293128,310.22293764,1685.3522504,105.33451565,707,1,Good
CUST003154,Full-time,Doctorate,Rent,15APR2024,63,16,6700,80400,1,7,6,0,12.932561504,0,187000,48,Debt Consolidation,0.0693988423,4472.7340365,451.51647626,4924.2505128,73.49627631,735,0,Good
CUST003156,Full-time,High School,Mortgage,28JUL2025,62,11,3600,43200,3,5,3,0,10.439318553,0,88000,48,Medical,0.0656589778,2089.5914991,514.01627298,2603.6077721,72.322438113,685,0,Fair
CUST003157,Self-employed,Bachelors,Mortgage,03JUL2024,43,3,4600,55200,2,7,5,0,41.800122083,0,49000,36,Medical,0.1127001831,1610.4700637,1809.9830626,3420.4531262,74.357676657,696,0,Fair
CUST003158,Full-time,Bachelors,Rent,17MAR2025,61,19,4500,54000,2,4,2,0,34.651183625,0,44000,48,Home Improvement,0.1019767754,1120.1353831,949.01365455,2069.1490377,45.981089726,701,0,Good
CUST003159,Full-time,High School,Rent,27NOV2024,33,4,2300,27600,2,8,3,0,60.630783719,0,66000,36,Other,0.1409461756,2258.7577733,377.4674159,2636.2251892,114.61848649,620,0,Poor
CUST003160,Full-time,Other,Own,29DEC2024,19,1,3700,44400,2,1,2,0,12.27982623,0,11000,48,Debt Consolidation,0.0684197393,262.60296387,1056.7777919,1319.3807558,35.658939346,658,0,Fair
CUST003161,Full-time,Bachelors,Rent,29FEB2024,29,5,7100,85200,1,4,2,0,38.65814051,0,105000,36,Home Improvement,0.1079872108,3427.5655143,3675.191817,7102.7573313,100.03883565,679,0,Fair
CUST003162,Full-time,Bachelors,Mortgage,15MAR2025,40,8,1700,20400,0,2,6,0,17.62856076,0,8000,48,Home Improvement,0.0764428411,193.97034382,168.28295472,362.25329854,21.309017561,707,0,Good
CUST003163,Unemployed,Bachelors,Own,08SEP2025,27,8,400,4800,2,7,1,0,42.467466073,0,3000,24,Personal,0.1137011991,140.33958485,38.080793916,178.42037876,44.605094691,652,0,Fair
CUST003164,Full-time,Bachelors,Rent,11MAY2024,44,13,2800,33600,0,4,3,0,13.960543688,0,48000,24,Auto,0.0709408155,2151.1316309,447.78065038,2598.9122812,92.818295759,748,0,Good
CUST003165,Part-time,Bachelors,Rent,13MAY2024,32,3,1100,13200,0,3,4,1,53.165639928,0,8000,36,Auto,0.1497484599,277.22409397,195.72723323,472.95132719,42.995575199,609,0,Poor
CUST003166,Part-time,High School,Mortgage,04APR2025,36,13,1000,12000,2,4,1,4,11.08823698,0,18000,36,Home Improvement,0.1466323555,621.01153401,115.0528414,736.06437541,73.606437541,595,1,Very Poor
CUST003167,Part-time,Doctorate,Mortgage,14MAR2024,45,0,3200,38400,0,5,3,0,20.052726151,0,26000,36,Debt Consolidation,0.0800790892,814.84036742,344.74554209,1159.5859095,36.237059672,695,0,Fair
CUST003168,Full-time,Masters,Rent,31AUG2024,60,9,7700,92400,2,6,1,0,12.042299588,0,174000,48,Home Improvement,0.0680634494,4151.0311533,1248.653917,5399.6850703,70.125780134,761,0,Excellent
CUST003169,Full-time,Bachelors,Rent,30JAN2024,56,6,3900,46800,2,3,5,0,29.512333315,0,103000,48,Home Improvement,0.0942685,2584.0865515,695.49066467,3279.5772162,84.091723492,728,0,Good
CUST003171,Full-time,Bachelors,Own,09OCT2023,40,5,4400,52800,2,3,4,2,22.441398148,0,89000,24,Debt Consolidation,0.1236620972,4204.7757869,362.82510657,4567.6008935,103.80911122,578,0,Very Poor
CUST003172,Full-time,Masters,Mortgage,09SEP2025,35,12,8200,98400,5,9,4,2,34.313004544,0,292000,48,Auto,0.1414695068,8000.8726052,2030.4682223,10031.340828,122.33342473,673,0,Fair
CUST003173,Part-time,Bachelors,Rent,17JUN2025,30,1,2100,25200,0,2,5,4,27.088052662,0,40000,48,Home Improvement,0.170632079,1155.5101697,161.70251384,1317.2126836,62.724413503,576,0,Very Poor
CUST003174,Full-time,Masters,Mortgage,15OCT2023,48,3,5700,68400,0,7,4,0,42.551873223,0,179000,36,Debt Consolidation,0.1138278098,5892.7311458,196.15111099,6088.8822568,106.82249573,667,0,Fair
CUST003177,Full-time,High School,Rent,27APR2025,46,19,2500,30000,0,9,3,1,15.270121416,0,4000,36,Home Improvement,0.0929051821,127.74046399,917.09500945,1044.8354734,41.793418937,747,0,Good
CUST003178,Full-time,High School,Mortgage,05DEC2024,31,5,2900,34800,3,3,5,0,48.678526903,0,45000,36,Other,0.1230177904,1501.1383393,627.88676227,2129.0251016,73.414658677,645,0,Poor
CUST003181,Full-time,Bachelors,Own,07AUG2025,25,8,3400,40800,1,7,3,0,8.4580768886,0,22000,48,Auto,0.0626871153,519.38535627,661.50440633,1180.8897626,34.732051841,740,0,Good
CUST003182,Full-time,High School,Mortgage,12NOV2023,35,2,1800,21600,1,3,4,0,28.468795123,0,9000,36,Home Improvement,0.0927031927,287.33122807,253.53592417,540.86715223,30.048175124,678,0,Fair
CUST003183,Self-employed,Masters,Own,11JUN2025,46,8,5600,67200,0,4,1,4,17.821046915,0,46000,36,Home Improvement,0.1567315704,1609.8106253,547.57184578,2157.3824711,38.524686984,561,1,Very Poor
CUST003184,Full-time,Other,Own,10MAY2025,49,15,3100,37200,1,4,1,5,32.738468454,0,77000,36,Other,0.1991077027,2858.0963208,456.54816016,3314.6444809,106.92401551,565,0,Very Poor
CUST003185,Full-time,Other,Rent,16JUL2024,46,9,3500,42000,1,7,3,0,36.393168702,0,43000,48,Debt Consolidation,0.1045897531,1100.0935879,2046.7392279,3146.8328157,89.90950902,727,0,Good
CUST003187,Full-time,Doctorate,Own,03MAY2025,33,6,6100,73200,1,7,1,1,47.928518135,0,196000,36,Auto,0.1418927772,6716.8479121,1219.3318362,7936.1797484,130.10130735,618,0,Poor
CUST003188,Retired,Bachelors,Mortgage,21OCT2023,41,14,1200,14400,3,7,1,0,16.296487095,0,5000,48,Debt Consolidation,0.0744447306,120.76498558,241.03609029,361.80107588,30.150089656,756,0,Excellent
CUST003189,Part-time,Other,Rent,03JUL2025,72,18,1900,22800,2,2,1,0,20.704734968,0,43000,36,Home Improvement,0.0810571025,1349.561647,394.1827794,1743.7444264,91.77602244,743,0,Good
CUST003190,Self-employed,Doctorate,Rent,06APR2024,34,10,9500,114000,1,3,4,0,18.45116065,0,107000,48,Other,0.077676741,2600.5296004,2348.216304,4948.7459044,52.092062151,731,0,Good
CUST003192,Full-time,Bachelors,Rent,20JUL2025,51,14,4300,51600,4,9,3,0,7.7852281801,0,46000,36,Personal,0.0616778423,1402.9088604,1407.3904475,2810.2993079,65.355797857,752,0,Excellent
CUST003193,Full-time,High School,Own,27JUN2024,27,7,1900,22800,1,4,3,0,29.107274788,0,11000,48,Home Improvement,0.0936609122,275.65161926,528.51254114,804.1641604,42.324429495,703,0,Good
CUST003195,Full-time,Bachelors,Mortgage,29DEC2024,48,15,1500,18000,1,5,6,0,11.455097422,0,35000,36,Debt Consolidation,0.0671826461,1076.195615,791.40950614,1867.6051212,124.50700808,781,1,Excellent
CUST003197,Full-time,Masters,Rent,07SEP2025,36,10,11000,132000,3,4,6,0,7.1046219775,0,281000,36,Medical,0.060656933,8556.9310913,2011.2734379,10568.204529,96.074586629,777,1,Excellent
CUST003199,Self-employed,Doctorate,Own,23NOV2024,54,17,12600,151200,0,5,4,0,37.334962203,0,41000,36,Home Improvement,0.1060024433,1334.5390203,2271.0899605,3605.6289808,28.616103022,727,0,Good
CUST003200,Self-employed,Doctorate,Rent,21DEC2024,42,4,16000,192000,1,7,4,0,55.999654877,0,360000,36,Auto,0.1339994823,12199.289264,2172.717839,14372.007103,89.825044391,685,0,Fair
CUST003201,Unemployed,Masters,Own,01NOV2023,44,8,600,7200,1,7,2,4,21.371584012,0,4000,36,Other,0.162057376,141.03476226,110.76870567,251.80346792,41.967244654,589,1,Very Poor
CUST003202,Self-employed,High School,Rent,14JUL2024,38,3,4000,48000,6,6,2,2,42.155334418,0,109000,36,Personal,0.1532330016,3795.8006553,1269.5818341,5065.3824894,126.63456224,589,0,Very Poor
CUST003203,Retired,Masters,Rent,29AUG2024,30,8,4100,49200,1,3,5,1,26.157398379,0,126000,24,Medical,0.1092360976,5868.1198981,351.83199839,6219.9518965,151.70614382,646,1,Poor
CUST003204,Part-time,High School,Rent,22DEC2024,37,16,1200,14400,1,8,1,0,20.005714358,0,8000,36,Debt Consolidation,0.0800085715,250.69408708,658.9964138,909.69050088,75.80754174,752,1,Excellent
CUST003205,Part-time,Masters,Rent,07APR2025,56,19,4100,49200,3,7,4,0,11.970330055,0,142000,36,Home Improvement,0.0679554951,4371.2860796,1151.0040768,5522.2901564,134.69000382,758,0,Excellent
CUST003206,Full-time,High School,Own,02JAN2024,32,6,4400,52800,2,1,1,0,19.719140465,0,90000,48,Medical,0.0795787107,2195.383658,336.12880705,2531.5124651,57.534374206,672,0,Fair
CUST003207,Full-time,Other,Own,28OCT2023,32,2,3000,36000,0,5,6,0,8.3435816795,0,17000,48,Medical,0.0625153725,401.20895518,259.66421764,660.87317282,22.029105761,727,0,Good
CUST003208,Self-employed,Bachelors,Rent,26JUN2024,46,5,5600,67200,2,9,4,0,49.714197345,0,83000,24,Personal,0.124571296,3924.8402852,1229.8937437,5154.7340288,92.048821944,740,0,Good
CUST003212,Full-time,Bachelors,Own,23MAY2025,22,2,6900,82800,1,3,4,3,17.583651353,0,186000,24,Debt Consolidation,0.136375477,8898.5810273,1402.3611046,10300.942132,149.2890164,579,1,Very Poor
CUST003213,Part-time,Masters,Rent,20MAR2024,47,4,3200,38400,1,3,3,0,30.944726333,0,10000,24,Personal,0.0964170895,459.79732635,442.64608021,902.44340656,28.201356455,667,0,Fair
CUST003215,Self-employed,Bachelors,Rent,07SEP2024,39,11,4400,52800,1,5,4,0,25.037582648,0,109000,36,Debt Consolidation,0.087556374,3453.7876512,1401.9230552,4855.7107064,110.35706151,674,1,Fair
CUST003216,Full-time,Bachelors,Mortgage,07JUL2024,35,1,5000,60000,1,6,7,0,30.757935843,0,63000,48,Other,0.0961369038,1586.1802043,280.81197122,1866.9921755,37.33984351,654,0,Fair
CUST003217,Full-time,Bachelors,Mortgage,13JAN2025,44,18,6000,72000,1,3,2,0,29.32695159,0,19000,48,Auto,0.0939904274,476.4241053,596.39244393,1072.8165492,17.880275821,711,0,Good
CUST003218,Full-time,Bachelors,Own,04JAN2024,46,4,3400,40800,0,6,4,1,39.624124899,0,79000,36,Debt Consolidation,0.1294361873,2659.6773332,925.60973187,3585.287065,105.44961956,634,0,Poor
CUST003219,Full-time,Doctorate,Mortgage,01JUN2024,42,17,8000,96000,2,6,2,0,21.99498691,0,53000,48,Medical,0.0829924804,1301.3425832,1706.5181104,3007.8606935,37.598258669,733,0,Good
CUST003221,Full-time,Bachelors,Rent,10NOV2023,32,4,3800,45600,1,2,4,0,41.977313434,0,28000,36,Debt Consolidation,0.1129659702,920.62189169,360.32057185,1280.9424635,33.709012198,595,0,Very Poor
CUST003223,Full-time,Bachelors,Mortgage,07AUG2025,32,7,5100,61200,2,6,7,0,34.519109689,0,50000,36,Personal,0.1017786645,1617.5379465,1426.0075064,3043.5454529,59.677361822,683,1,Fair
CUST003224,Full-time,Masters,Rent,21APR2025,33,3,6200,74400,0,7,1,0,49.545352463,0,10000,36,Debt Consolidation,0.1243180287,334.20924718,2765.9604077,3100.1696549,50.002736369,659,1,Fair
CUST003225,Full-time,Masters,Mortgage,19MAR2024,42,1,3600,43200,0,3,4,0,29.17699823,0,70000,36,Auto,0.0937654973,2238.2691378,734.02188064,2972.2910185,82.563639402,694,0,Fair
CUST003226,Full-time,High School,Mortgage,18JAN2025,31,6,2600,31200,1,8,1,0,16.676253342,0,19000,36,Medical,0.07501438,591.03069329,1608.170736,2199.2014293,84.584670356,722,0,Good
